genes,moduleNum,MM,MMpadj,Accession,Protein Name
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X2
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X1
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X1
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X4
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X4
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X4
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X7
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X3
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X3
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X6
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X5
111249659,Module.3,0.812425735842095,3.172243582299168e-15,NW_019211457.1,uncharacterized protein LOC111249659 isoform X8
111250140,Module.3,0.8777640981782717,1.8608603047309478e-20,NW_019211457.1,osmotic avoidance abnormal protein 3-like isoform X1
111250140,Module.3,0.8777640981782717,1.8608603047309478e-20,NW_019211457.1,osmotic avoidance abnormal protein 3-like isoform X2
111249277,Module.3,0.8164332060821446,1.7507695359837318e-15,NW_019211457.1,ADAM 17-like protease isoform X2
111246569,Module.3,0.9441689302691892,2.3328352253822558e-30,NW_019211456.1,uncharacterized protein LOC111246569
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X3
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X5
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X7
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X2
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X6
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X4
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X1
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X1
111246948,Module.3,0.9443569988682765,2.10637716058526e-30,NW_019211456.1,uncharacterized protein LOC111246948 isoform X8
111248188,Module.3,0.9734851186830196,4.95711544871649e-40,NW_019211456.1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like"
111249245,Module.3,0.8824726070117129,6.02588652604919e-21,NW_019211457.1,uncharacterized protein LOC111249245
111250144,Module.3,0.6692657337728256,9.659921790529541e-9,NW_019211457.1,uncharacterized protein LOC111250144
111249466,Module.3,0.9598825317872388,1.2336111277514099e-34,NW_019211457.1,uncharacterized protein LOC111249466
111249565,Module.3,0.9612112061172251,4.5862721818115983e-35,NW_019211457.1,uncharacterized protein LOC111249565
111249576,Module.3,0.9781182786479798,1.6088699896016516e-42,NW_019211457.1,uncharacterized protein LOC111249576
111249372,Module.3,0.9669819681946014,3.610485667255897e-37,NW_019211457.1,uncharacterized protein LOC111249372
111248580,Module.3,0.9381014239127052,4.8984917227644653e-29,NW_019211457.1,"actin, cytoplasmic 3-like"
111249277,Module.3,0.8164332060821446,1.7507695359837318e-15,NW_019211457.1,ADAM 17-like protease isoform X1
111248452,Module.3,0.98917696490456275,4.658947513333128e-51,NW_019211456.1,uncharacterized protein LOC111248452 isoform X1
111248452,Module.3,0.98917696490456275,4.658947513333128e-51,NW_019211456.1,uncharacterized protein LOC111248452 isoform X2
111248452,Module.3,0.98917696490456275,4.658947513333128e-51,NW_019211456.1,uncharacterized protein LOC111248452 isoform X2
111248115,Module.3,0.45302002248874834,6.704900327820526e-4,NW_019211456.1,uncharacterized protein LOC111248115
111249070,Module.3,0.9708514131792059,8.673111648929028e-39,NW_019211457.1,serine/threonine-protein kinase PLK1-like
111249851,Module.3,0.9621574043079922,2.1901331029960143e-35,NW_019211457.1,"carnitine O-palmitoyltransferase 1, liver isoform-like"
111249851,Module.3,0.9621574043079922,2.1901331029960143e-35,NW_019211457.1,"carnitine O-palmitoyltransferase 1, liver isoform-like"
111249851,Module.3,0.9621574043079922,2.1901331029960143e-35,NW_019211457.1,"carnitine O-palmitoyltransferase 1, liver isoform-like"
111249851,Module.3,0.9621574043079922,2.1901331029960143e-35,NW_019211457.1,"carnitine O-palmitoyltransferase 1, liver isoform-like"
111247268,Module.3,0.68750997248105294,2.3614161131267913e-9,NW_019211456.1,uncharacterized protein LOC111247268
111248009,Module.3,0.9834610703441488,4.6063044742434704e-46,NW_019211456.1,uncharacterized protein LOC111248009
111246612,Module.3,0.9491191227879727,1.501846217444834e-31,NW_019211456.1,uncharacterized protein LOC111246612
111246611,Module.3,0.9856266868261928,8.145755083588861e-48,NW_019211456.1,long-chain-fatty-acid--CoA ligase 1-like
111248134,Module.3,0.42848391815077247,0.0014987602023920654,NW_019211456.1,uncharacterized protein LOC111248134
111248133,Module.3,0.8981660454299025,9.675929634693519e-23,NW_019211456.1,uncharacterized protein LOC111248133 isoform X2
111248133,Module.3,0.8981660454299025,9.675929634693519e-23,NW_019211456.1,uncharacterized protein LOC111248133 isoform X1
111249187,Module.3,0.9508588017615265,5.316955047705015e-32,NW_019211457.1,uncharacterized protein LOC111249187
111248855,Module.3,0.9850508371016156,2.4794775595450567e-47,NW_019211457.1,uncharacterized protein LOC111248855
111249181,Module.3,0.9707138218000159,9.958332160583159e-39,NW_019211457.1,uncharacterized protein LOC111249181
111247078,Module.3,0.98863111553694,1.7848312343902095e-50,NW_019211456.1,uncharacterized protein LOC111247078 isoform X1
111247078,Module.3,0.98863111553694,1.7848312343902095e-50,NW_019211456.1,uncharacterized protein LOC111247078 isoform X2
111247779,Module.3,0.7056690137547763,5.214564983587968e-10,NW_019211456.1,pyrimidodiazepine synthase-like
111247779,Module.3,0.7056690137547763,5.214564983587968e-10,NW_019211456.1,pyrimidodiazepine synthase-like
111247171,Module.3,0.9823327953532476,2.9136971372119595e-45,NW_019211456.1,uncharacterized protein LOC111247171
111250504,Module.3,0.9775581474654338,3.382778437190613e-42,NW_019211457.1,uncharacterized protein LOC111250504
111250504,Module.3,0.9775581474654338,3.382778437190613e-42,NW_019211457.1,uncharacterized protein LOC111250504
111247455,Module.3,0.8765195622057996,2.485012490657148e-20,NW_019211456.1,proclotting enzyme-like isoform X2
111247455,Module.3,0.8765195622057996,2.485012490657148e-20,NW_019211456.1,proclotting enzyme-like isoform X4
111247455,Module.3,0.8765195622057996,2.485012490657148e-20,NW_019211456.1,proclotting enzyme-like isoform X3
111247455,Module.3,0.8765195622057996,2.485012490657148e-20,NW_019211456.1,proclotting enzyme-like isoform X1
111247829,Module.3,0.9718267277451609,3.134858172782664e-39,NW_019211456.1,uncharacterized protein LOC111247829
111247287,Module.3,0.977420701525068,4.040015293113093e-42,NW_019211456.1,ribonuclease T2-like
111248125,Module.3,0.9815285456490255,1.0302763332588398e-44,NW_019211456.1,ribonuclease T2-like
111250192,Module.3,0.6531773401925631,3.075051957086017e-8,NW_019211457.1,carbonic anhydrase-related protein 10-like isoform X2
111250192,Module.3,0.6531773401925631,3.075051957086017e-8,NW_019211457.1,carbonic anhydrase-related protein 10-like isoform X1
111250192,Module.3,0.6531773401925631,3.075051957086017e-8,NW_019211457.1,carbonic anhydrase-related protein 10-like isoform X4
111250192,Module.3,0.6531773401925631,3.075051957086017e-8,NW_019211457.1,carbonic anhydrase-related protein 10-like isoform X3
111250192,Module.3,0.6531773401925631,3.075051957086017e-8,NW_019211457.1,carbonic anhydrase-related protein 10-like isoform X5
111250477,Module.3,0.9685077094903981,8.729803582176917e-38,NW_019211457.1,uncharacterized protein LOC111250477
111250477,Module.3,0.9685077094903981,8.729803582176917e-38,NW_019211457.1,uncharacterized protein LOC111250477
111250475,Module.3,0.9289208704457471,2.7548271815461133e-27,NW_019211457.1,homeobox protein Nkx-2.5-like
111249650,Module.3,0.9135979963162693,8.431879221119294e-25,NW_019211457.1,cytosolic 5\\'-nucleotidase 3-like isoform X1
111248166,Module.3,0.5186365953322781,5.3005156302770184e-5,NW_019211456.1,solute carrier organic anion transporter family member 4C1-like
111246992,Module.3,0.9045889650869264,1.4976909865551066e-23,NW_019211456.1,probable serine/threonine-protein kinase nek3
111248223,Module.3,0.8388095316252359,4.6728401359815023e-17,NW_019211456.1,uncharacterized protein LOC111248223
111249689,Module.3,0.49378836354703093,1.4830297546415745e-4,NW_019211457.1,serine/threonine-protein phosphatase alpha-2 isoform-like isoform X1
111249689,Module.3,0.49378836354703093,1.4830297546415745e-4,NW_019211457.1,serine/threonine-protein phosphatase alpha-2 isoform-like isoform X2
111249689,Module.3,0.49378836354703093,1.4830297546415745e-4,NW_019211457.1,serine/threonine-protein phosphatase PP1 isozyme 7-like isoform X3
111249650,Module.3,0.9135979963162693,8.431879221119294e-25,NW_019211457.1,cytosolic 5\\'-nucleotidase 3-like isoform X2
111247625,Module.3,0.9716396991403217,3.820746680670717e-39,NW_019211456.1,uncharacterized protein LOC111247625 isoform X3
111247625,Module.3,0.9716396991403217,3.820746680670717e-39,NW_019211456.1,uncharacterized protein LOC111247625 isoform X1
111247625,Module.3,0.9716396991403217,3.820746680670717e-39,NW_019211456.1,uncharacterized protein LOC111247625 isoform X2
111248084,Module.3,0.962202132940049,2.1140012625397033e-35,NW_019211456.1,uncharacterized protein LOC111248084
111250077,Module.3,0.5035910245529098,9.990589894405541e-5,NW_019211457.1,glycogen
111248955,Module.3,0.9809053938964015,2.7299948932327884e-44,NW_019211457.1,LIM domain-containing protein A-like
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X1
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X1
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X7
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X2
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X8
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X5
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X5
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X4
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X3
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X3
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X6
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X6
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X6
111248729,Module.3,0.8788571457633663,1.4374106147675426e-20,NW_019211457.1,sodium/hydrogen exchanger 3-like isoform X9
111248210,Module.3,0.6252591524614989,1.9619868277511472e-7,NW_019211456.1,O-phosphoseryl-tRNA(Sec) selenium transferase-like
111246683,Module.3,0.9726315976203719,1.3058944120676688e-39,NW_019211456.1,uncharacterized protein LOC111246683
111246684,Module.3,0.9761731605872143,2.0331860273020488e-41,NW_019211456.1,uncharacterized protein LOC111246684
111247305,Module.3,0.9803583308874236,6.511248891968518e-44,NW_019211456.1,uncharacterized protein LOC111247305
111247924,Module.3,0.9846910566264236,4.802942238474495e-47,NW_019211456.1,calphotin-like
111247924,Module.3,0.9846910566264236,4.802942238474495e-47,NW_019211456.1,calphotin-like
111247194,Module.3,0.9395129400805958,2.480235582916698e-29,NW_019211456.1,uncharacterized protein LOC111247194 isoform X3
111247194,Module.3,0.9395129400805958,2.480235582916698e-29,NW_019211456.1,uncharacterized protein LOC111247194 isoform X2
111247194,Module.3,0.9395129400805958,2.480235582916698e-29,NW_019211456.1,uncharacterized protein LOC111247194 isoform X1
111249478,Module.3,0.9853386021224975,1.4510705984428589e-47,NW_019211457.1,uncharacterized protein LOC111249478
111249478,Module.3,0.9853386021224975,1.4510705984428589e-47,NW_019211457.1,uncharacterized protein LOC111249478
111249478,Module.3,0.9853386021224975,1.4510705984428589e-47,NW_019211457.1,uncharacterized protein LOC111249478
111249478,Module.3,0.9853386021224975,1.4510705984428589e-47,NW_019211457.1,uncharacterized protein LOC111249478
111249478,Module.3,0.9853386021224975,1.4510705984428589e-47,NW_019211457.1,uncharacterized protein LOC111249478
111247924,Module.3,0.9846910566264236,4.802942238474495e-47,NW_019211456.1,calphotin-like
111247924,Module.3,0.9846910566264236,4.802942238474495e-47,NW_019211456.1,calphotin-like
111247924,Module.3,0.9846910566264236,4.802942238474495e-47,NW_019211456.1,calphotin-like
111248395,Module.3,0.9482785740496226,2.4347232415452926e-31,NW_019211456.1,serine/threonine-protein kinase ATG1-like
111246451,Module.3,0.9358907834184184,1.3680729891298783e-28,NW_019211456.1,uncharacterized protein LOC111246451 isoform X1
111246451,Module.3,0.9358907834184184,1.3680729891298783e-28,NW_019211456.1,uncharacterized protein LOC111246451 isoform X2
111247048,Module.3,0.9617200655764633,3.0928039850591024e-35,NW_019211456.1,barH-like 1 homeobox protein
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X3
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X1
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X1
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X1
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X1
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X1
111246833,Module.3,0.9643815798092207,3.545601286041437e-36,NW_019211456.1,uncharacterized protein LOC111246833 isoform X2
111247047,Module.3,0.7484433921532211,8.903642294293679e-12,NW_019211456.1,uncharacterized protein LOC111247047
111247047,Module.3,0.7484433921532211,8.903642294293679e-12,NW_019211456.1,uncharacterized protein LOC111247047
111247045,Module.3,0.9770675251103541,6.427354870238185e-42,NW_019211456.1,uncharacterized protein LOC111247045
111246562,Module.3,0.5090271630562948,7.975282487855727e-5,NW_019211456.1,uncharacterized protein LOC111246562
111246562,Module.3,0.5090271630562948,7.975282487855727e-5,NW_019211456.1,uncharacterized protein LOC111246562
111250350,Module.3,0.8721910259961234,6.643150720526557e-20,NW_019211457.1,blastula protease 10-like isoform X1
111250350,Module.3,0.8721910259961234,6.643150720526557e-20,NW_019211457.1,blastula protease 10-like isoform X2
111250353,Module.3,0.9522306958988815,2.3082114889916345e-32,NW_019211457.1,uncharacterized protein LOC111250353 isoform X2
111250353,Module.3,0.9522306958988815,2.3082114889916345e-32,NW_019211457.1,uncharacterized protein LOC111250353 isoform X3
111250353,Module.3,0.9522306958988815,2.3082114889916345e-32,NW_019211457.1,uncharacterized protein LOC111250353 isoform X1
111249815,Module.3,0.9201222737855401,8.463211822944404e-26,NW_019211457.1,uncharacterized protein LOC111249815
111249272,Module.3,0.9722694123373682,1.9498789459222573e-39,NW_019211457.1,serine/threonine-protein kinase minibrain-like
111249568,Module.3,0.9256249254464051,1.044375116492938e-26,NW_019211457.1,uncharacterized protein LOC111249568
111249492,Module.3,0.895365493395106,2.1122627849508766e-22,NW_019211457.1,uncharacterized protein LOC111249492
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X2
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X4
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X1
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X1
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X3
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X3
111249666,Module.3,0.5946835104830092,1.214940391553785e-6,NW_019211457.1,leishmanolysin-like peptidase isoform X5
111246562,Module.3,0.5090271630562948,7.975282487855727e-5,NW_019211456.1,uncharacterized protein LOC111246562
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X2
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X4
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X1
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X3
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X3
111246765,Module.3,0.9792486984269635,3.2387957546662763e-43,NW_019211456.1,uncharacterized protein LOC111246765 isoform X3
111246580,Module.3,0.9634853649489932,7.457768592329647e-36,NW_019211456.1,uncharacterized protein LOC111246580 isoform X1
111246580,Module.3,0.9634853649489932,7.457768592329647e-36,NW_019211456.1,uncharacterized protein LOC111246580 isoform X2
111246580,Module.3,0.9634853649489932,7.457768592329647e-36,NW_019211456.1,uncharacterized protein LOC111246580 isoform X2
111246580,Module.3,0.9634853649489932,7.457768592329647e-36,NW_019211456.1,uncharacterized protein LOC111246580 isoform X2
111248100,Module.3,0.9625116500824228,1.6562613053164658e-35,NW_019211456.1,uncharacterized protein LOC111248100 isoform X1
111248100,Module.3,0.9625116500824228,1.6562613053164658e-35,NW_019211456.1,uncharacterized protein LOC111248100 isoform X2
111247427,Module.3,0.9631094718288649,1.0121078432115111e-35,NW_019211456.1,uncharacterized protein LOC111247427 isoform X2
111247427,Module.3,0.9631094718288649,1.0121078432115111e-35,NW_019211456.1,uncharacterized protein LOC111247427 isoform X1
111247427,Module.3,0.9631094718288649,1.0121078432115111e-35,NW_019211456.1,uncharacterized protein LOC111247427 isoform X3
111246191,Module.3,0.889146178685437,1.1243746894639627e-21,NW_019211456.1,uncharacterized protein LOC111246191 isoform X1
111246191,Module.3,0.889146178685437,1.1243746894639627e-21,NW_019211456.1,uncharacterized protein LOC111246191 isoform X2
111246191,Module.3,0.889146178685437,1.1243746894639627e-21,NW_019211456.1,uncharacterized protein LOC111246191 isoform X3
111246191,Module.3,0.889146178685437,1.1243746894639627e-21,NW_019211456.1,uncharacterized protein LOC111246191 isoform X4
111246191,Module.3,0.889146178685437,1.1243746894639627e-21,NW_019211456.1,uncharacterized protein LOC111246191 isoform X4
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X4
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X2
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X6
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X7
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X5
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X3
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X1
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X1
111246188,Module.3,0.7544936061720486,4.65920531679019e-12,NW_019211456.1,uncharacterized protein LOC111246188 isoform X1
111247075,Module.3,0.9695023722162057,3.3107360827781396e-38,NW_019211456.1,lysophospholipid acyltransferase 1-like
111247077,Module.3,0.7664039924036435,1.2417528628400418e-12,NW_019211456.1,heart- and neural crest derivatives-expressed protein 1-like isoform X2
111247077,Module.3,0.7664039924036435,1.2417528628400418e-12,NW_019211456.1,heart- and neural crest derivatives-expressed protein 1-like isoform X2
111247077,Module.3,0.7664039924036435,1.2417528628400418e-12,NW_019211456.1,heart- and neural crest derivatives-expressed protein 1-like isoform X1
111247077,Module.3,0.7664039924036435,1.2417528628400418e-12,NW_019211456.1,heart- and neural crest derivatives-expressed protein 1-like isoform X3
111250423,Module.3,0.9340458361470358,3.152226526193534e-28,NW_019211457.1,spermine synthase-like
111249093,Module.3,0.9777429804490655,2.656208671121338e-42,NW_019211457.1,chymotrypsinogen B-like
111249093,Module.3,0.9777429804490655,2.656208671121338e-42,NW_019211457.1,chymotrypsinogen B-like
111249093,Module.3,0.9777429804490655,2.656208671121338e-42,NW_019211457.1,chymotrypsinogen B-like
111249093,Module.3,0.9777429804490655,2.656208671121338e-42,NW_019211457.1,chymotrypsinogen B-like
111249093,Module.3,0.9777429804490655,2.656208671121338e-42,NW_019211457.1,chymotrypsinogen B-like
111249674,Module.3,0.9126640879432536,1.1430978077472708e-24,NW_019211457.1,protein phosphatase inhibitor 2-like
111249674,Module.3,0.9126640879432536,1.1430978077472708e-24,NW_019211457.1,protein phosphatase inhibitor 2-like
111249674,Module.3,0.9126640879432536,1.1430978077472708e-24,NW_019211457.1,protein phosphatase inhibitor 2-like
111249674,Module.3,0.9126640879432536,1.1430978077472708e-24,NW_019211457.1,protein phosphatase inhibitor 2-like
111249674,Module.3,0.9126640879432536,1.1430978077472708e-24,NW_019211457.1,protein phosphatase inhibitor 2-like
111246262,Module.3,0.9448905574407473,1.5821632104443797e-30,NW_019211456.1,ras-interacting protein RIP3-like
111247216,Module.3,0.97039424547736,1.363634132473384e-38,NW_019211456.1,leukocyte surface antigen CD53-like
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X1
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X1
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X1
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X3
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X5
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X4
111249401,Module.3,0.8688535811476324,1.3895189146038437e-19,NW_019211457.1,histidine decarboxylase-like isoform X2
111249270,Module.3,0.7775904196737901,3.332468686603354e-13,NW_019211457.1,uncharacterized protein LOC111249270 isoform X1
111249270,Module.3,0.7775904196737901,3.332468686603354e-13,NW_019211457.1,uncharacterized protein LOC111249270 isoform X3
111249270,Module.3,0.7775904196737901,3.332468686603354e-13,NW_019211457.1,uncharacterized protein LOC111249270 isoform X2
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X9
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X6
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X3
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X2
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X1
111248895,Module.3,0.7970278318181786,2.7924416432365498e-14,NW_019211457.1,UDP-N-acetylhexosamine pyrophosphorylase-like isoform X4
111247944,Module.3,0.9303086321937011,1.569039147664313e-27,NW_019211456.1,uncharacterized protein LOC111247944
111247568,Module.3,0.8777137035337843,1.8824353829531995e-20,NW_019211456.1,uncharacterized protein LOC111247568
111247500,Module.3,0.909296743238409,3.452472649322744e-24,NW_019211456.1,uncharacterized protein LOC111247500 isoform X2
111247500,Module.3,0.909296743238409,3.452472649322744e-24,NW_019211456.1,uncharacterized protein LOC111247500 isoform X1
111247207,Module.3,0.956889544604891,1.0701621904304784e-33,NW_019211456.1,uncharacterized protein LOC111247207 isoform X1
111247207,Module.3,0.956889544604891,1.0701621904304784e-33,NW_019211456.1,uncharacterized protein LOC111247207 isoform X2
111246499,Module.3,0.8634903287554899,4.351396425550209e-19,NW_019211456.1,uncharacterized protein LOC111246499 isoform X1
111246499,Module.3,0.8634903287554899,4.351396425550209e-19,NW_019211456.1,uncharacterized protein LOC111246499 isoform X2
111246499,Module.3,0.8634903287554899,4.351396425550209e-19,NW_019211456.1,low-density lipoprotein receptor-related protein 2-like isoform X3
111246499,Module.3,0.8634903287554899,4.351396425550209e-19,NW_019211456.1,low-density lipoprotein receptor-related protein 2-like isoform X3
111246499,Module.3,0.8634903287554899,4.351396425550209e-19,NW_019211456.1,low-density lipoprotein receptor-related protein 2-like isoform X3
111249684,Module.3,0.9363780267189766,1.0927315291303e-28,NW_019211457.1,uncharacterized protein C6orf106 homolog
111249530,Module.3,0.5826371680767396,2.370094376572775e-6,NW_019211457.1,transcription factor COE3-like
111249530,Module.3,0.5826371680767396,2.370094376572775e-6,NW_019211457.1,transcription factor COE3-like
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X3
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X2
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X5
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X1
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X1
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X1
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X1
111248263,Module.3,0.5948470469784185,1.2039446736047146e-6,NW_019211456.1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like isoform X1
